	View 	Donor 	Sample 	Track Name 	Species 	Consortium
	signal	RO_01701	SRS183512_RO_01701	CD56_Input_01_29	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_H3K27ac_00_68	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_H3K27ac_01_96	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_H3K27me3_00_66	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_H3K27me3_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_H3K27me3_01_97	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_H3K36me3_00_67	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_H3K36me3_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_H3K36me3_01_99	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_H3K4me1_00_71	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_H3K4me1_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_H3K4me1_01_00	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_H3K4me3_00_65	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_H3K4me3_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_H3K4me3_01_98	human	NIH Roadmap
	signal	TC010	SRS118703_TC010	CD8N_H3K4me3_10	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_H3K9me3_00_69	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_H3K9me3_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_H3K9me3_01_01	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255298_100_7_pooled_leukopaks_Jan_7_2011	CD8N_Input_00_70	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_Input_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255297_101_8_pooled_leukopaks_Jan_20_2011	CD8N_Input_01_02	human	NIH Roadmap
	signal	TC001	SRS118688_TC001	CD8N_Input_01_46	human	NIH Roadmap
	signal	RO_01679	SRS165634_RO_01679	CD8_H3K27ac_79_79	human	NIH Roadmap
	signal	RO_01701	SRS183514_RO_01701	CD8_H3K36me3_01_10	human	NIH Roadmap
	signal	RO_01679	SRS165634_RO_01679	CD8_H3K4me3_79_78	human	NIH Roadmap
	signal	RO_01701	SRS183514_RO_01701	CD8_H3K9me3_01_08	human	NIH Roadmap
	signal	RO_01679	SRS165634_RO_01679	CD8_Input_79_42	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_H3K27ac_15_31	human	NIH Roadmap
	signal	TC016	SRS415795_TC016	PBM_H3K27ac_16_38	human	NIH Roadmap
	signal	TC010	SRS118706_TC010	PBM_H3K27me3_10_21	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_H3K27me3_15_29	human	NIH Roadmap
	signal	TC016	SRS415795_TC016	PBM_H3K27me3_16_36	human	NIH Roadmap
	signal	TC010	SRS118706_TC010	PBM_H3K36me3_10_24	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_H3K36me3_15_30	human	NIH Roadmap
	signal	TC012	SRS118707_TC012	PBM_H3K4me1_12_45	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_H3K4me1_15_26	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_H3K4me3_15_27	human	NIH Roadmap
	signal	TC016	SRS415795_TC016	PBM_H3K4me3_16_34	human	NIH Roadmap
	signal	TC010	SRS118706_TC010	PBM_H3K9me3_10_22	human	NIH Roadmap
	signal	TC012	SRS118707_TC012	PBM_H3K9me3_12_42	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_H3K9me3_15_28	human	NIH Roadmap
	signal	TC016	SRS415795_TC016	PBM_H3K9me3_16_35	human	NIH Roadmap
	signal	TC010	SRS118706_TC010	PBM_Input_10_25	human	NIH Roadmap
	signal	TC010	SRS118706_TC010	PBM_Input_10_26	human	NIH Roadmap
	signal	TC012	SRS118707_TC012	PBM_Input_12_43	human	NIH Roadmap
	signal	TC015	SRS415794_TC015	PBM_Input_15_32	human	NIH Roadmap
	signal	TC016	SRS415795_TC016	PBM_Input_16_39	human	NIH Roadmap
	signal	20	SRS120874_20	Th17_H3K9me3_20	human	NIH Roadmap
	signal	20	SRS120874_20	Th17_Input_20	human	NIH Roadmap
	signal	20	SRS120884_20	Treg_H3K27me3_20	human	NIH Roadmap
	signal	20	SRS120884_20	Treg_H3K36me3_20	human	NIH Roadmap
	signal	20	SRS120884_20	Treg_H3K4me3_20	human	NIH Roadmap
	signal	20	SRS120884_20	Treg_H3K9me3_20	human	NIH Roadmap
